trait,sweep_kind,sweep_id,delta,candidate,mean,sd,lo95,hi95
Asthma,EUR_AFR,EUR_AFR_02,0.01,AMR,0.476189760985292,0.0319600110703856,0.413232602888849,0.536389436162744
Asthma,EUR_AFR,EUR_AFR_02,0.1,MELD_lambda0_true,0.693559149141864,0.0254835561737719,0.644653248222811,0.743917662438057
Asthma,EUR_AFR,EUR_AFR_02,0.1,MELD_lambda0_equal,0.683890176626374,0.0229420052890125,0.639045712274261,0.729011282797585
Asthma,EUR_AFR,EUR_AFR_02,0.1,MELD_lambda1_true,0.694873362010577,0.0256058885220794,0.644014077744336,0.744965586931514
Asthma,EUR_AFR,EUR_AFR_02,0.1,MELD_lambda0_scrambled,0.553599553182707,0.0273383849057108,0.499576352233043,0.605924732582646
Asthma,EUR_AFR,EUR_AFR_02,0.1,EUR,0.545691850781718,0.023335605977072,0.499235593675682,0.590991156621143
Asthma,EUR_AFR,EUR_AFR_02,0.1,EAS,0.487515367812573,0.024891411179975,0.4365724490185,0.533510745064271
Asthma,EUR_AFR,EUR_AFR_02,0.1,AFR,0.643829572881091,0.0262147340826176,0.592372624307331,0.695657523826675
Asthma,EUR_AFR,EUR_AFR_02,0.1,CSA,0.534685116419306,0.0292817335358259,0.477451369862225,0.593659550727421
Asthma,EUR_AFR,EUR_AFR_02,0.1,AMR,0.552816086914549,0.0289014486982312,0.496861840012028,0.60810615529508
Asthma,EUR_AFR,EUR_AFR_03,0.001,MELD_lambda0_true,0.609164759749075,0.0297942416854602,0.551977188445478,0.67121294727531
Asthma,EUR_AFR,EUR_AFR_03,0.001,MELD_lambda0_equal,0.637102440912204,0.0273369293646246,0.581283154124112,0.689838132525465
Asthma,EUR_AFR,EUR_AFR_03,0.001,MELD_lambda1_true,0.614616487689951,0.0296824154965044,0.557472532678627,0.677702996726066
Asthma,EUR_AFR,EUR_AFR_03,0.001,MELD_lambda0_scrambled,0.373821385597679,0.0220371862027802,0.332952651170346,0.417604448863237
Asthma,EUR_AFR,EUR_AFR_03,0.001,EUR,0.331838278670355,0.024678519175803,0.285657266110209,0.382321225058555
Asthma,EUR_AFR,EUR_AFR_03,0.001,EAS,0.227097840443828,0.0239720279877846,0.180251153771734,0.275206834268507
Asthma,EUR_AFR,EUR_AFR_03,0.001,AFR,0.452753026232345,0.0314459467577753,0.395870818635887,0.517746588023566
Asthma,EUR_AFR,EUR_AFR_03,0.001,CSA,0.320981780456673,0.0218560209512861,0.281245832202666,0.365838785059353
Asthma,EUR_AFR,EUR_AFR_03,0.001,AMR,0.367214199384029,0.0197845289445766,0.328816804042928,0.405297059993526
Asthma,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_true,0.69523953176753,0.0250084764403602,0.648034474297024,0.745679254111781
Asthma,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_equal,0.698969033971564,0.0230233524253827,0.652708185875218,0.743450563330316
Asthma,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda1_true,0.697545090471967,0.0250461022449944,0.649093234534394,0.748741458443452
Asthma,EUR_AFR,EUR_AFR_03,0.01,MELD_lambda0_scrambled,0.553771348618364,0.0212744872735077,0.512353553210156,0.59490850891006
Asthma,EUR_AFR,EUR_AFR_03,0.01,EUR,0.503649921547243,0.025126798572778,0.457373525448086,0.554944520043377
Asthma,EUR_AFR,EUR_AFR_03,0.01,EAS,0.435756700878292,0.0263176961248611,0.384797320184989,0.488459397671328
Asthma,EUR_AFR,EUR_AFR_03,0.01,AFR,0.598385922881504,0.028788599557235,0.54313147032656,0.657171324339546
Asthma,EUR_AFR,EUR_AFR_03,0.01,CSA,0.520847463380773,0.0221728469209184,0.478763493643968,0.563996654310304
Asthma,EUR_AFR,EUR_AFR_03,0.01,AMR,0.516389301781445,0.0221770847896734,0.473133088732494,0.561964804069656
Asthma,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_true,0.731754024115384,0.0223412081611308,0.686474143896312,0.774917539624897
Asthma,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_equal,0.719570376747744,0.0202229569034201,0.680372362615509,0.757672200830949
Asthma,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda1_true,0.731059584704606,0.0219767466555114,0.68940829806253,0.774547513404881
Asthma,EUR_AFR,EUR_AFR_03,0.1,MELD_lambda0_scrambled,0.598789605020567,0.0215499048032013,0.557498103186114,0.640237783852455
Asthma,EUR_AFR,EUR_AFR_03,0.1,EUR,0.58180414456245,0.0236215028623611,0.538813047771471,0.630555162851278
Asthma,EUR_AFR,EUR_AFR_03,0.1,EAS,0.525591243955164,0.0249873602134174,0.478054037270668,0.575593945673835
Asthma,EUR_AFR,EUR_AFR_03,0.1,AFR,0.661304442311242,0.0248757310202087,0.613431974558582,0.711581936333361
Asthma,EUR_AFR,EUR_AFR_03,0.1,CSA,0.583863288401983,0.0239887373255939,0.536858698915434,0.630670650880942
Asthma,EUR_AFR,EUR_AFR_03,0.1,AMR,0.594787596252147,0.0217392475308258,0.554406501845885,0.639082225834217
Asthma,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_true,0.633738530750663,0.0354978836028207,0.563746279317171,0.70338031777701
Asthma,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_equal,0.683906389353752,0.0222632514775857,0.638612973383632,0.724898772412224
Asthma,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda1_true,0.636226664138539,0.036540327436711,0.564004156994868,0.706996355303388
Asthma,EUR_AFR,EUR_AFR_04,0.001,MELD_lambda0_scrambled,0.603606246724988,0.031546102092161,0.541818542462529,0.661895413124361
Asthma,EUR_AFR,EUR_AFR_04,0.001,EUR,0.373837180842623,0.0239606649703617,0.326778696652577,0.420117105737296
Asthma,EUR_AFR,EUR_AFR_04,0.001,EAS,0.287561145768672,0.0224162010768845,0.243968575015059,0.331918577444028
Asthma,EUR_AFR,EUR_AFR_04,0.001,AFR,0.462009612872991,0.0355100798621444,0.393611408918042,0.531205368541933
Asthma,EUR_AFR,EUR_AFR_04,0.001,CSA,0.359025254524541,0.0237119823424548,0.311519323703979,0.406763727529195
Asthma,EUR_AFR,EUR_AFR_04,0.001,AMR,0.384124064050909,0.0244724391781787,0.336406614195768,0.43145008391286
Asthma,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_true,0.711727510199275,0.0265992459031557,0.656977514607983,0.760191044476259
Asthma,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_equal,0.735918096043796,0.0203601769188914,0.693893979594482,0.774294605800379
Asthma,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda1_true,0.713557040039486,0.027011202408552,0.659674598304162,0.765819628855132
Asthma,EUR_AFR,EUR_AFR_04,0.01,MELD_lambda0_scrambled,0.700839977168667,0.0251896732160181,0.650455460746492,0.748323386424445
Asthma,EUR_AFR,EUR_AFR_04,0.01,EUR,0.565657684469322,0.0267001368840897,0.512867024848378,0.617662260508432
Asthma,EUR_AFR,EUR_AFR_04,0.01,EAS,0.499159254187609,0.0262725481310178,0.447061675138088,0.551614171417952
Asthma,EUR_AFR,EUR_AFR_04,0.01,AFR,0.590699719720462,0.0320346493773631,0.530389791620003,0.655876781218373
Asthma,EUR_AFR,EUR_AFR_04,0.01,CSA,0.562590608245602,0.0231022697517727,0.518189042439373,0.608185674038492
Asthma,EUR_AFR,EUR_AFR_04,0.01,AMR,0.541374649827419,0.0279386204584267,0.487318167919116,0.595450565634079
Asthma,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_true,0.754259636682901,0.0208751936126801,0.714249922559381,0.795518373931139
Asthma,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_equal,0.750963141895394,0.0185439486027414,0.716041115092031,0.785868027045377
Asthma,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda1_true,0.753827546896768,0.0209451893405429,0.713817288024553,0.795037285543891
Asthma,EUR_AFR,EUR_AFR_04,0.1,MELD_lambda0_scrambled,0.734713737001242,0.0211251320491408,0.692130727570193,0.776386497381842
Asthma,EUR_AFR,EUR_AFR_04,0.1,EUR,0.63797826872301,0.0229381915893632,0.593292894071969,0.686002738967483
Asthma,EUR_AFR,EUR_AFR_04,0.1,EAS,0.572390224716776,0.0234673808802822,0.528029540721693,0.620079274597846
Asthma,EUR_AFR,EUR_AFR_04,0.1,AFR,0.663896424095962,0.0254803985031786,0.613865827450354,0.715292656540102
Asthma,EUR_AFR,EUR_AFR_04,0.1,CSA,0.628287520517769,0.0200594938354422,0.590394658560318,0.668072548443917
Asthma,EUR_AFR,EUR_AFR_04,0.1,AMR,0.619011077059005,0.0248107430039925,0.572441263959243,0.669292126519387
Asthma,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_true,0.686367520106232,0.033654951460201,0.622712417237336,0.751649362244028
Asthma,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_equal,0.727770153107562,0.0236945951349441,0.681902661562203,0.776418863667626
Asthma,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda1_true,0.693497946744996,0.0335914111814232,0.625437618204354,0.759820950218315
Asthma,EUR_AFR,EUR_AFR_05,0.001,MELD_lambda0_scrambled,0.661912598812517,0.0293072449865676,0.6072887979812,0.721353054121212
Asthma,EUR_AFR,EUR_AFR_05,0.001,EUR,0.478458114747502,0.0279050834071758,0.426287291193206,0.535560562915376
Asthma,EUR_AFR,EUR_AFR_05,0.001,EAS,0.325004422493792,0.0242519006648029,0.281659844907445,0.376283958171689
Asthma,EUR_AFR,EUR_AFR_05,0.001,AFR,0.496568556004264,0.0387120193506226,0.422480679844213,0.576075459026126
Asthma,EUR_AFR,EUR_AFR_05,0.001,CSA,0.427029038764826,0.0272259678036025,0.374606251946099,0.479361373125658
Asthma,EUR_AFR,EUR_AFR_05,0.001,AMR,0.461495443764192,0.029985193056155,0.40609143625095,0.519859519636715
Asthma,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_true,0.761851141868961,0.023227027261917,0.716887466219378,0.807258694375792
Asthma,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_equal,0.775739491416067,0.019109544813314,0.740481825574622,0.815119368199553
Asthma,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda1_true,0.7648864774431,0.0228326185064524,0.722503150518123,0.81008834158504
Asthma,EUR_AFR,EUR_AFR_05,0.01,MELD_lambda0_scrambled,0.736347037349358,0.0250229089995955,0.688181406427446,0.787125590770819
Asthma,EUR_AFR,EUR_AFR_05,0.01,EUR,0.64894029281802,0.0239923524973855,0.60563019935116,0.696892970728061
Asthma,EUR_AFR,EUR_AFR_05,0.01,EAS,0.539241298858006,0.0235492701257708,0.494960260596935,0.587154555219452
Asthma,EUR_AFR,EUR_AFR_05,0.01,AFR,0.626617895866136,0.0332263803095112,0.567154145665011,0.691995563132276
Asthma,EUR_AFR,EUR_AFR_05,0.01,CSA,0.623161284665861,0.0247442185389796,0.575805177082388,0.672906439998873
Asthma,EUR_AFR,EUR_AFR_05,0.01,AMR,0.613196195200422,0.0307320034988912,0.556375681049983,0.674295279845014
Asthma,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_true,0.791870922959468,0.0184666328640935,0.758284407319285,0.82948598480127
Asthma,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_equal,0.792192453762274,0.0160419945107147,0.76172528657924,0.824586812745113
Asthma,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda1_true,0.793179306457546,0.0187443295642171,0.757175398416995,0.832250857447129
Asthma,EUR_AFR,EUR_AFR_05,0.1,MELD_lambda0_scrambled,0.770707275294984,0.0197241911041815,0.733095810296147,0.809838357209102
Asthma,EUR_AFR,EUR_AFR_05,0.1,EUR,0.704766913020137,0.0191571822391716,0.669617911151248,0.742380304197181
Asthma,EUR_AFR,EUR_AFR_05,0.1,EAS,0.61925378306872,0.0212862973904728,0.578290774598025,0.661020933664741
Asthma,EUR_AFR,EUR_AFR_05,0.1,AFR,0.689339954770507,0.0278647200839737,0.63531571444787,0.745307255693293
Asthma,EUR_AFR,EUR_AFR_05,0.1,CSA,0.692386961972902,0.0195086184276145,0.65519928314342,0.732865224179883
Asthma,EUR_AFR,EUR_AFR_05,0.1,AMR,0.684315838251908,0.0226986881045523,0.640944714760308,0.730090482540896
Asthma,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_true,0.71484108236976,0.0319677686940099,0.650099624961102,0.775327309726997
Asthma,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_equal,0.744137855574578,0.0256910891659323,0.694035261497239,0.791996479774799
Asthma,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda1_true,0.713698806289163,0.0318684564865337,0.652857434126515,0.776464085140963
Asthma,EUR_AFR,EUR_AFR_06,0.001,MELD_lambda0_scrambled,0.548871347718638,0.0301920656245425,0.492895249423388,0.611155269463156
Asthma,EUR_AFR,EUR_AFR_06,0.001,EUR,0.517626716283066,0.0289627890605003,0.460356275463082,0.573044343678855
Asthma,EUR_AFR,EUR_AFR_06,0.001,EAS,0.358234222140706,0.0334028270176707,0.296393480499001,0.426993272170607
Asthma,EUR_AFR,EUR_AFR_06,0.001,AFR,0.480182948359097,0.0358902307882147,0.416067994877221,0.556754909409522
Asthma,EUR_AFR,EUR_AFR_06,0.001,CSA,0.461168588518471,0.0337866481843054,0.396567131198933,0.528692592229931
Asthma,EUR_AFR,EUR_AFR_06,0.001,AMR,0.512608976900376,0.0345100024165231,0.445805905248339,0.580338280239889
Asthma,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_true,0.774456996558981,0.0247156717341292,0.726088585880329,0.821882107648771
Asthma,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_equal,0.785009187707338,0.0220214096364784,0.74101507231198,0.827762738866425
Asthma,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda1_true,0.774028346019387,0.0227941274651377,0.729114789129943,0.818812902676538
Asthma,EUR_AFR,EUR_AFR_06,0.01,MELD_lambda0_scrambled,0.700102785125331,0.02340816961153,0.656209974891236,0.749427782661131
Asthma,EUR_AFR,EUR_AFR_06,0.01,EUR,0.672650662946321,0.0244785639941204,0.625478575057807,0.723656651702774
Asthma,EUR_AFR,EUR_AFR_06,0.01,EAS,0.55637540541507,0.0325264932790184,0.493822396803342,0.618740555879902
Asthma,EUR_AFR,EUR_AFR_06,0.01,AFR,0.621620164028389,0.0311527810099227,0.561342057496382,0.680824700491419
Asthma,EUR_AFR,EUR_AFR_06,0.01,CSA,0.649711036692132,0.0319308661406613,0.582309800217402,0.708968399558848
Asthma,EUR_AFR,EUR_AFR_06,0.01,AMR,0.641956130848915,0.0325790071353277,0.577902962299218,0.702640905125197
Asthma,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_true,0.802158738496743,0.020744758913977,0.762294237909823,0.842844301190888
Asthma,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_equal,0.798546509586434,0.0199878724338455,0.760192861356099,0.836388655753543
Asthma,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda1_true,0.801355620561168,0.0209631167869511,0.760581712433582,0.840966316301663
Asthma,EUR_AFR,EUR_AFR_06,0.1,MELD_lambda0_scrambled,0.73712208133274,0.0215163905565337,0.695044984275092,0.778529563062696
Asthma,EUR_AFR,EUR_AFR_06,0.1,EUR,0.734195348273354,0.021312028124554,0.690434226433756,0.77614722760159
Asthma,EUR_AFR,EUR_AFR_06,0.1,EAS,0.632387205704574,0.028447215780618,0.576456364165186,0.688104951136471
Asthma,EUR_AFR,EUR_AFR_06,0.1,AFR,0.687216404089583,0.0286396140106475,0.634489747178093,0.745352471168108
Asthma,EUR_AFR,EUR_AFR_06,0.1,CSA,0.699521670984264,0.0269910863683947,0.644450293217328,0.750097621434309
Asthma,EUR_AFR,EUR_AFR_06,0.1,AMR,0.696836682746929,0.0273563085040817,0.640435899869066,0.747859982598589
Asthma,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_true,0.74707236051835,0.0285444491698824,0.690357542021596,0.80031056515889
Asthma,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_equal,0.777784457532287,0.0234850781121258,0.728202343497002,0.82018679079921
Asthma,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda1_true,0.748289225305783,0.0275822314676404,0.69714573501249,0.802357197977544
Asthma,EUR_AFR,EUR_AFR_07,0.001,MELD_lambda0_scrambled,0.708477050938856,0.0262724035434455,0.65730238725844,0.761092016834421
Asthma,EUR_AFR,EUR_AFR_07,0.001,EUR,0.565882038823932,0.0332461814178617,0.501075291319175,0.628147322609164
Asthma,EUR_AFR,EUR_AFR_07,0.001,EAS,0.385094299448267,0.0310591717324841,0.3266322325376,0.447942358213029
Asthma,EUR_AFR,EUR_AFR_07,0.001,AFR,0.485794656988195,0.0338347428868707,0.419618787671933,0.554848339091988
Asthma,EUR_AFR,EUR_AFR_07,0.001,CSA,0.501119655821478,0.0337479565350146,0.435776524742109,0.568635298787903
Asthma,EUR_AFR,EUR_AFR_07,0.001,AMR,0.555702717926855,0.028117156745725,0.503977488466141,0.613823866824609
Asthma,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_true,0.810975459612794,0.0194903781500739,0.77215137233417,0.848393077009852
Asthma,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_equal,0.818371395761436,0.0170624696944256,0.782803932967797,0.849730990173628
Asthma,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda1_true,0.810901834645817,0.0187386684894799,0.772515874932468,0.845442803874981
Asthma,EUR_AFR,EUR_AFR_07,0.01,MELD_lambda0_scrambled,0.77204455716565,0.0213944885502875,0.730465195426777,0.813473942833436
Asthma,EUR_AFR,EUR_AFR_07,0.01,EUR,0.717017650269054,0.0235753680432922,0.67008367934269,0.764679469251983
Asthma,EUR_AFR,EUR_AFR_07,0.01,EAS,0.603564059840879,0.027823955304445,0.546602085552122,0.658258142524059
Asthma,EUR_AFR,EUR_AFR_07,0.01,AFR,0.632914560813383,0.027796540452636,0.581887359977901,0.688124409979765
Asthma,EUR_AFR,EUR_AFR_07,0.01,CSA,0.67857528338134,0.0277095920350097,0.62605907752686,0.731769876897134
Asthma,EUR_AFR,EUR_AFR_07,0.01,AMR,0.684110188450835,0.0218423060037671,0.642221323476051,0.72872394743248
Asthma,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_true,0.83250141113753,0.0164695491074039,0.800590513220783,0.864696526989268
Asthma,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_equal,0.828923039459924,0.0162480032189948,0.795211931585035,0.859455073651487
Asthma,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda1_true,0.830688656287476,0.0160206172957512,0.796820023844742,0.860676520507838
Asthma,EUR_AFR,EUR_AFR_07,0.1,MELD_lambda0_scrambled,0.800324831285,0.0180104708575808,0.762837068370838,0.835299909941976
Asthma,EUR_AFR,EUR_AFR_07,0.1,EUR,0.768124351739088,0.017347364191543,0.733162885575005,0.802566620244109
Asthma,EUR_AFR,EUR_AFR_07,0.1,EAS,0.668210928472367,0.0241987572031724,0.621051410988789,0.714433443075151
Asthma,EUR_AFR,EUR_AFR_07,0.1,AFR,0.69646968666435,0.0220932787506004,0.652713082925475,0.740512811489481
Asthma,EUR_AFR,EUR_AFR_07,0.1,CSA,0.735952161927087,0.0215503164220451,0.69213550383291,0.777509566866922
Asthma,EUR_AFR,EUR_AFR_07,0.1,AMR,0.737303920729463,0.01832262596247,0.702892007972885,0.773184585183648
Asthma,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_true,0.785523449535181,0.0213797663618851,0.744802696580544,0.827968066753448
Asthma,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_equal,0.806742461603477,0.0198010469182491,0.767379886725239,0.844773327781263
Asthma,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda1_true,0.783824358125266,0.0222837314149187,0.741627882330986,0.830908362503826
Asthma,EUR_AFR,EUR_AFR_08,0.001,MELD_lambda0_scrambled,0.61456907197413,0.0261735110815917,0.565359226839523,0.668852684286105
Asthma,EUR_AFR,EUR_AFR_08,0.001,EUR,0.619134546158346,0.0228245773910665,0.576935793822788,0.667896578888238
Asthma,EUR_AFR,EUR_AFR_08,0.001,EAS,0.412634638782907,0.031739025493314,0.352703547559252,0.475097701629457
Asthma,EUR_AFR,EUR_AFR_08,0.001,AFR,0.468703976670327,0.0400437692199059,0.396955526978306,0.553140214315176
Asthma,EUR_AFR,EUR_AFR_08,0.001,CSA,0.552006457490414,0.02965827753413,0.49374063339519,0.610612084890975
Asthma,EUR_AFR,EUR_AFR_08,0.001,AMR,0.572081896785589,0.0290215943670724,0.517372795794938,0.629889198369361
Asthma,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_true,0.831257857133256,0.017799987815469,0.795486267368723,0.866354635042676
Asthma,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_equal,0.839394984334043,0.0165125808697683,0.80623354209545,0.870535490643407
Asthma,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda1_true,0.830048762196128,0.0176840141204352,0.796627208603376,0.865185540581833
Asthma,EUR_AFR,EUR_AFR_08,0.01,MELD_lambda0_scrambled,0.743580632816779,0.0218853533475889,0.701278316857284,0.788456553097039
Asthma,EUR_AFR,EUR_AFR_08,0.01,EUR,0.760468000729769,0.0181589728898307,0.727716147739772,0.797995992050749
Asthma,EUR_AFR,EUR_AFR_08,0.01,EAS,0.614479686748582,0.0274073260062301,0.562796588030459,0.67020468885722
Asthma,EUR_AFR,EUR_AFR_08,0.01,AFR,0.606135970888832,0.0362130615282715,0.539455723925614,0.679095158944457
Asthma,EUR_AFR,EUR_AFR_08,0.01,CSA,0.720188841407444,0.023597424215459,0.675240081046159,0.765706755608711
Asthma,EUR_AFR,EUR_AFR_08,0.01,AMR,0.696843974572884,0.0245423935284915,0.650466085131409,0.743758400373936
Asthma,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_true,0.847852011320415,0.0147839884657662,0.817337547248268,0.8763257284127
Asthma,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_equal,0.846013179315514,0.0143788901811679,0.818213882924175,0.873701913245603
Asthma,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda1_true,0.845954846166354,0.01503576795665,0.817247917860675,0.875188875375779
Asthma,EUR_AFR,EUR_AFR_08,0.1,MELD_lambda0_scrambled,0.771308277141464,0.0182376336248512,0.736144535395576,0.808271939143201
Asthma,EUR_AFR,EUR_AFR_08,0.1,EUR,0.800008396961274,0.0149480034206983,0.7720512019693,0.830833186248815
Asthma,EUR_AFR,EUR_AFR_08,0.1,EAS,0.684362852100143,0.0224631618579406,0.640951798757475,0.73159899319097
Asthma,EUR_AFR,EUR_AFR_08,0.1,AFR,0.677453325189378,0.0289526729907905,0.620368487253709,0.733029551859342
Asthma,EUR_AFR,EUR_AFR_08,0.1,CSA,0.759857045478603,0.0193561879609294,0.721842476657746,0.797524638630687
Asthma,EUR_AFR,EUR_AFR_08,0.1,AMR,0.750007311517631,0.0187666532442047,0.714490056495972,0.787382723847511
Asthma,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_true,0.815748236255253,0.0172012258422276,0.784407795800555,0.849194929091746
Asthma,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_equal,0.824057150916619,0.0170436700847642,0.790285645134069,0.857242054638435
Asthma,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda1_true,0.812480961795131,0.0167525590669628,0.781586588161272,0.846593740719152
Asthma,EUR_AFR,EUR_AFR_09,0.001,MELD_lambda0_scrambled,0.665725801201991,0.0245554282719075,0.618258765117524,0.711891189834318
Asthma,EUR_AFR,EUR_AFR_09,0.001,EUR,0.675386951453583,0.02345791730446,0.63167173396747,0.723439565953432
Asthma,EUR_AFR,EUR_AFR_09,0.001,EAS,0.441329083366402,0.0308544940126039,0.381473558098752,0.504094387661191
Asthma,EUR_AFR,EUR_AFR_09,0.001,AFR,0.47690982751531,0.0326869418049169,0.419240077497952,0.546925693574633
Asthma,EUR_AFR,EUR_AFR_09,0.001,CSA,0.600527127213698,0.0313793482754727,0.534683301488919,0.657876116677472
Asthma,EUR_AFR,EUR_AFR_09,0.001,AMR,0.599036120079935,0.0286668938909547,0.545969355918899,0.658801535566663
Asthma,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_true,0.856511570160502,0.0139636838368509,0.829200133385264,0.883940845044818
Asthma,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_equal,0.851604905865049,0.0144527546812178,0.822451143455912,0.880397801762425
Asthma,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda1_true,0.854350042573886,0.0138868169248854,0.828282254407835,0.882895784077844
Asthma,EUR_AFR,EUR_AFR_09,0.01,MELD_lambda0_scrambled,0.752749607780318,0.0216239271593602,0.71181336116102,0.795745802100028
Asthma,EUR_AFR,EUR_AFR_09,0.01,EUR,0.799701508431668,0.0167043623707804,0.767781580950616,0.832789751353744
Asthma,EUR_AFR,EUR_AFR_09,0.01,EAS,0.652343106245439,0.023116755361701,0.608777944430705,0.698177285400746
Asthma,EUR_AFR,EUR_AFR_09,0.01,AFR,0.613472592351083,0.0276045985112073,0.562745961084976,0.668897783789302
Asthma,EUR_AFR,EUR_AFR_09,0.01,CSA,0.743545136893969,0.0244943593604285,0.69763124862771,0.792961957055529
Asthma,EUR_AFR,EUR_AFR_09,0.01,AMR,0.725057360224418,0.0216828961439364,0.68412879695895,0.770057917048034
Asthma,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_true,0.863445342807637,0.0117283189585368,0.841317344999505,0.886182326381254
Asthma,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_equal,0.854332693506665,0.0135252987084554,0.828752576739944,0.881144172289273
Asthma,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda1_true,0.861582396342613,0.0118436927575497,0.839676799288417,0.884951518385014
Asthma,EUR_AFR,EUR_AFR_09,0.1,MELD_lambda0_scrambled,0.781717859644878,0.0185932538426613,0.746165820291412,0.819794239738571
Asthma,EUR_AFR,EUR_AFR_09,0.1,EUR,0.830525710655418,0.0126425944373504,0.806703345866542,0.855797333789885
Asthma,EUR_AFR,EUR_AFR_09,0.1,EAS,0.703696194141362,0.0221612683871222,0.660089362913335,0.747431061833574
Asthma,EUR_AFR,EUR_AFR_09,0.1,AFR,0.676260770449924,0.0234518444826456,0.631043606302366,0.721471319420335
Asthma,EUR_AFR,EUR_AFR_09,0.1,CSA,0.774675806533695,0.0214037990121874,0.732845418541587,0.815563448706892
Asthma,EUR_AFR,EUR_AFR_09,0.1,AMR,0.777459805226598,0.0175510348546391,0.74323561833118,0.812702300040233
Asthma,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_true,0.833540509180228,0.0205744174292941,0.793486194304148,0.873421814681793
Asthma,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_equal,0.847205612410387,0.0163983595957842,0.815618680742945,0.878513203185064
Asthma,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda1_true,0.832973315325329,0.0209885682327817,0.794006617358361,0.87570765969829
Asthma,EUR_AFR,EUR_AFR_10,0.001,MELD_lambda0_scrambled,0.593953980074041,0.0313427050621563,0.533161994307961,0.655442654617467
Asthma,EUR_AFR,EUR_AFR_10,0.001,EUR,0.760603496602836,0.0222110012644302,0.718230107648253,0.805518602655795
Asthma,EUR_AFR,EUR_AFR_10,0.001,EAS,0.492294298440635,0.036365118966173,0.423419375609212,0.565858434300431
Asthma,EUR_AFR,EUR_AFR_10,0.001,AFR,0.449229876546546,0.0426683978231396,0.372219426183373,0.537194923717423
Asthma,EUR_AFR,EUR_AFR_10,0.001,CSA,0.656619557312141,0.0370510002859891,0.584216716252986,0.724910579546325
